date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2018-01-04,XOM,59.792965653632336,60.08920938225554,59.54494740379975,59.81363296508789,10863000.0,0.03545496012171867,60.753729056609004,57.99627348652251,100.0,0.0,100.0,59.37500127156576,59.37500127156576
2018-01-05,AAPL,40.58026192724971,41.03182792816311,40.48901263550257,40.94525909423828,94640000.0,0.024728382705063723,41.116290752875344,39.89917593718813,98.98740356023616,0.0,100.0,40.50773334503174,40.50773334503174
2018-01-05,JPM,87.84390020866987,88.07705791492951,86.65399297223334,87.1042251586914,14155000.0,0.03729710407144182,88.13090184601262,85.63959833709285,69.44459710315195,0.0,70.92498853416336,86.88525009155273,86.88525009155273
2018-01-05,KO,35.62190434120938,35.76123405847535,35.443872580875436,35.660606384277344,13113100.0,0.019318141002898415,35.96478227574834,34.91134305994502,85.67506170808376,0.0,52.664729991565075,35.43806266784668,35.43806266784668
2018-01-05,MSFT,80.43952953692622,81.12775272460983,80.22847134561052,80.92587280273438,23407100.0,0.07797764122084061,81.55065587632973,77.93357797987144,100.0,0.0,100.0,79.74211692810059,79.74211692810059
2018-01-05,XOM,59.76539993286133,59.85496002324402,59.048903441252875,59.76539993286133,11047600.0,0.03722998629842067,60.664100545887294,58.281101327892,95.9914754496259,0.0,44.94604986639624,59.47260093688965,59.47260093688965
2018-01-08,AAPL,40.79316329956055,41.08796777260078,40.6948915717385,40.79316329956055,82271200.0,0.028547372869091703,41.150423977427685,39.979214694447315,79.65855107307792,0.0,100.0,40.5648193359375,40.5648193359375
2018-01-08,JPM,86.95147687474788,87.37759038331448,86.58967787267808,87.23287200927734,12466500.0,0.039667736555571764,88.07745386752799,85.83209508266731,71.50356142397088,0.0,66.16542149613514,86.95477447509765,86.95477447509765
2018-01-08,KO,35.56770513959814,35.68381121738576,35.51352171274218,35.606407165527344,7068600.0,0.020106805510366144,35.95209294689884,34.991370187866785,77.86451635545203,0.0,52.664729991565075,35.47173156738281,35.47173156738281
2018-01-08,MSFT,80.93504121814318,81.283745434897,80.38446408759849,81.00845336914062,22113000.0,0.10454032768301147,81.92825674986354,78.06251168275365,100.0,0.0,100.0,79.9953842163086,79.9953842163086
2018-01-08,XOM,59.73096116594044,60.040986620351475,59.66206837257684,60.034095764160156,10927100.0,0.048102749558132984,60.732495058103126,58.437304746584374,96.74370151089049,0.0,50.25806491179669,59.58489990234375,59.58489990234375
2018-01-09,AAPL,40.83997225073741,40.959297149866934,40.5732432755148,40.78849792480469,86336000.0,0.030107014013935895,41.15680711191579,40.0473910895816,79.16801777246143,0.0,76.85047741913135,40.602099100748696,40.602099100748696
2018-01-09,JPM,87.40973084700254,88.14135803057819,87.22481058120287,87.675048828125,13292300.0,0.059254926279450615,88.23851717302941,85.91112322817503,77.01152477425687,0.0,74.7895327773649,87.07482020060222,87.07482020060222
2018-01-09,KO,35.6064187913821,35.88507819349799,35.55997457343736,35.78445053100586,9962400.0,0.027816197292096945,36.02364442923605,35.02405836007059,83.1001183195147,0.0,66.53746042863409,35.52385139465332,35.52385139465332
2018-01-09,MSFT,81.34795822812939,81.42137036009547,80.62302917713843,80.95337677001953,19484300.0,0.11618798633206495,82.05258228725555,78.25751699659861,97.2618742978211,0.0,100.0,80.15504964192708,80.15504964192708
2018-01-09,XOM,59.89629831200505,60.04097472626326,59.6965055715012,59.7791748046875,8131600.0,0.042834013537039084,60.65590388314156,58.57865422232719,81.69710228797882,0.0,50.258064911796694,59.617279052734375,59.617279052734375
2018-01-10,AAPL,40.514745908802524,40.781474856775525,40.47730939010454,40.77913284301758,95839600.0,0.030164390251336215,41.15115159781983,40.10362767289725,78.16844171865398,0.0,61.59168024353363,40.62738963535854,40.62738963535854
2018-01-10,JPM,88.01272836645386,89.00163198071016,87.94840773662908,88.63983917236328,15834500.0,0.11450236477739395,88.88838908106521,85.70839959778525,83.99438172034303,0.0,80.56243509425506,87.29839433942523,87.29839433942523
2018-01-10,KO,35.78445469376081,35.80767532904626,35.55223948257639,35.660606384277344,10700700.0,0.026670832489806173,36.01119944342721,35.07557620005772,71.01381716725223,0.0,64.61934773234141,35.54338782174246,35.54338782174246
2018-01-10,MSFT,80.62304029956249,80.92586013497365,80.21010925197795,80.58633422851562,18652200.0,0.10502880002931647,81.97927753329633,78.45404591815456,81.81744575080515,0.0,65.44293109454274,80.21666172572544,80.21666172572544
2018-01-10,XOM,59.93762052767969,60.06852046138475,59.23490591007484,59.30379867553711,10822300.0,0.017181981105530042,60.549791152085895,58.5952011313265,62.842272456758266,0.0,19.611561862887,59.572496141706196,59.572496141706196
2018-01-11,AAPL,40.84932702105531,41.05990476936201,40.825931873561046,41.01076889038086,74670800.0,0.0407344255391493,41.23085403577095,40.1197700487017,83.4991991682252,0.0,69.49417117961725,40.67531204223633,40.67531204223633
2018-01-11,JPM,88.97752002906059,89.18655902487522,88.47905044498002,89.11419677734375,13676800.0,0.17226677936447743,89.47869956283085,85.57203972549922,86.13628038953813,0.0,81.50426364831156,87.52536964416504,87.52536964416504
2018-01-11,KO,35.784455269155195,35.784455269155195,35.49805660251517,35.637386322021484,7583200.0,0.024369656967678566,35.99331752125974,35.11695774729495,69.06548069982577,0.0,51.938455468081756,35.555137634277344,35.555137634277344
2018-01-11,MSFT,80.87078272519352,80.87078272519352,80.05409204654923,80.82490539550781,17808900.0,0.1072038985310968,81.98028337466152,78.60510099423496,83.57153251041588,0.0,54.9764086908039,80.29269218444824,80.29269218444824
2018-01-11,XOM,59.49670969141564,60.1925388190478,59.20046602370546,59.889404296875,14366000.0,0.027556533685135776,60.54424553023926,58.67997379196533,71.28700025240344,0.0,23.924109733534696,59.612109661102295,59.612109661102295
2018-01-12,AAPL,41.221337529225394,41.497427365644,41.09733219672616,41.43425369262695,101672400.0,0.06844480709686707,41.48492861248443,40.03434917207503,88.71204102429658,0.0,77.13997634066256,40.75963889227973,40.75963889227973
2018-01-12,JPM,89.76543596888847,90.73022099126331,89.11420025152955,90.58550262451172,18884200.0,0.2826432764245226,90.60409255757939,85.12667628193883,90.30091954389589,0.0,86.96025902600417,87.86538441975911,87.86538441975911
2018-01-12,KO,35.823139779992005,35.90828600610365,35.62962670347472,35.72251510620117,14570100.0,0.02662889031690696,35.99853228243617,35.14893797987936,71.98096424692932,0.0,59.34293574647466,35.57373513115777,35.57373513115777
2018-01-12,MSFT,81.3663144520804,82.38488511373514,81.16443457305452,82.21971130371094,24271500.0,0.1762803585428543,82.54208665746728,78.47152418237647,89.62499251420213,0.0,72.46476482173006,80.50680541992188,80.50680541992188
2018-01-12,XOM,60.07543071443753,60.61969272047034,60.06165425816345,60.29589080810547,9834500.0,0.05448870729810551,60.67199112078077,58.704179567424525,75.3153537633303,0.0,36.132110824918975,59.688085344102646,59.688085344102646
2018-01-16,AAPL,41.623781733545634,41.97240267540656,41.21199067273534,41.223690032958984,118263600.0,0.07626001806690397,41.55017645319607,40.06191155949924,76.31180132299164,0.0,82.16111222866154,40.806044006347655,40.806044006347655
2018-01-16,JPM,89.65288071552362,91.1965392530258,89.29912333378005,90.26390838623047,22703300.0,0.34026415494342643,91.0999484533712,85.1105251794413,84.55740391089256,0.0,88.06085767035611,88.10523681640625,88.10523681640625
2018-01-16,KO,35.722532334882395,36.086335086306796,35.71479015453359,36.01667022705078,16459300.0,0.04299584703353787,36.106781061019504,35.12927622047464,79.04165812572354,0.0,66.9227815732163,35.61802864074707,35.61802864074707
2018-01-16,MSFT,82.67850812782851,83.3116754244563,80.76066370900698,81.0726547241211,36599700.0,0.16363253484460927,82.51535873844706,78.61142196223652,68.235093487991,0.0,77.90032430412666,80.56339035034179,80.56339035034179
2018-01-16,XOM,60.44742257820511,60.461204282561816,59.66203362763814,59.91694259643555,10882800.0,0.053281546021580084,60.64983071628643,58.77211142238545,66.33945605603266,0.0,17.832225196980893,59.71097106933594,59.71097106933594
2018-01-17,AAPL,41.214333224012265,41.9396507884389,40.961645582745746,41.90455627441406,137547200.0,0.11711146754183943,41.873984378958625,39.937833137021485,83.85892660798649,0.0,62.678517138602594,40.905908757990055,40.905908757990055
2018-01-17,JPM,89.9583710889615,91.09199905718691,89.49205577718287,90.84275817871094,14940300.0,0.4079685443514762,91.63991543854647,85.06828935104869,86.19262888785745,0.0,88.06085767035611,88.35410239479758,88.35410239479758
2018-01-17,KO,36.05536371335969,36.38046431758879,36.03214013250354,36.24113464355469,12143100.0,0.06617835831332286,36.27148020956402,35.07786907244059,82.51904960131424,0.0,74.9148998940805,35.674674641002305,35.674674641002305
2018-01-17,MSFT,81.74256160195785,82.84371587281072,81.43974172713446,82.71524810791016,25621200.0,0.2397083060879197,83.02020323367886,78.49782433201717,76.53211250064076,0.0,77.90032430412667,80.75901378284802,80.75901378284802
2018-01-17,XOM,60.07541134135285,60.771240422926155,59.88940033262969,60.626564025878906,10546000.0,0.089467489406168,60.84213420475805,58.746279380558,72.6530115057656,0.0,25.833900330390758,59.794206792658024,59.794206792658024
2018-01-18,AAPL,41.967719432013624,42.138522225627405,41.705670917084234,41.94198226928711,124773600.0,0.1475242708930864,42.09215239720072,39.8923440373289,84.14614952554953,0.0,65.69375074604439,40.99224821726481,40.99224821726481
2018-01-18,JPM,90.6578730410279,91.42970235524233,90.26391370307928,91.05986785888672,14572900.0,0.46398172216999,92.08036135648884,85.07880434378787,86.73753058139567,0.0,88.79387598484708,88.57958285013835,88.57958285013835
2018-01-18,KO,36.18695094053686,36.434647480806184,36.07858407326599,36.28757858276367,11952900.0,0.08482548072434071,36.395835225480106,35.05566471348474,83.11857897660927,0.0,76.01910010168993,35.72574996948242,35.72574996948242
2018-01-18,MSFT,82.40325041607417,83.20158474865815,82.27478266138324,82.67853546142578,24159700.0,0.2902054046645617,83.34309219539847,78.49485565006052,76.07269010934019,0.0,79.56709031599746,80.91897392272949,80.91897392272949
2018-01-18,XOM,60.46810411266497,60.75746215428844,60.171860473422434,60.23386764526367,9223700.0,0.09320883300418359,60.86174468879755,58.79994570528611,65.60827253859168,0.0,25.83390033039075,59.83084519704183,59.83084519704183
2018-01-19,AAPL,41.78990102651753,42.01685503172588,41.509134252385074,41.75480651855469,129700400.0,0.15754904401028114,42.185761176060545,39.91605192020598,77.05245257956062,0.0,53.052314952994536,41.05090654813326,41.05090654813326
2018-01-19,JPM,91.60656669048902,91.92815758717983,90.69001914022326,90.85885620117188,18785500.0,0.4880129233837067,92.33718053595025,85.172642602947,83.57840736398178,0.0,89.75436962543019,88.75491156944862,88.75491156944862
2018-01-19,KO,36.37273452173246,36.573986907078876,36.27984607977893,36.50432205200195,16187400.0,0.10977288886414982,36.55901689625993,35.012263363092536,85.51661513537219,0.0,78.53293927723027,35.78564012967623,35.78564012967623
2018-01-19,MSFT,82.71523685142165,83.14652443245286,82.27477800340857,82.5867691040039,36875000.0,0.318622013340331,83.54576787375906,78.54876384574213,74.90990684793194,0.0,79.56690796359473,81.0472658597506,81.0472658597506
2018-01-19,XOM,60.33031115439886,60.4612110796025,59.66893118778918,60.040958404541016,13090000.0,0.08384997138080763,60.840876361090125,58.85313914183956,62.527215328713325,0.0,7.637549253254676,59.847007751464844,59.847007751464844
2018-01-22,AAPL,41.48340824214639,41.59571426796285,41.319627877384015,41.41321563720703,108434400.0,0.14320918746503963,42.184184200137224,39.96938733742556,66.472991422338,0.0,42.22849896773819,41.07678576878139,41.07678576878139
2018-01-22,JPM,90.57749684738957,91.9683958129811,90.44885553078043,91.92015838623047,12475700.0,0.5611713393215467,92.81610618582015,85.14589506976021,86.30312798958879,0.0,81.94892862674767,88.98100062779018,88.98100062779018
2018-01-22,KO,36.4888514107866,36.76751091331081,36.45014935827543,36.674625396728516,9577400.0,0.13689076528947197,36.73112635184802,34.96715180279763,87.01582211856505,0.0,81.34289993477019,35.849139077322825,35.849139077322825
2018-01-22,MSFT,82.58675448506959,84.07331858614857,82.34816856739782,84.06414031982422,23601600.0,0.4213767674556266,84.15460001296908,78.37091377225691,80.00096852058546,0.0,83.09950156190384,81.262756892613,81.262756892613
2018-01-22,XOM,60.05474684011552,60.82635958325058,59.97207761290298,60.79880142211914,10270400.0,0.11967738219554747,60.996946757702425,58.83303926960645,68.53272387468607,0.0,16.686305688120814,59.91499301365444,59.91499301365444
2018-01-23,AAPL,41.48339688586861,41.98409876115503,41.37109089079645,41.42256164550781,130756400.0,0.13112217456909292,42.181789025054705,40.01788596273827,66.60277823656703,0.0,49.7610542709065,41.09983749389649,41.09983749389649
2018-01-23,JPM,91.38948385534509,92.16935464207069,91.13220746390547,91.82363891601562,12320800.0,0.6034561394385349,93.14697629202101,85.1940434019894,84.97663378825162,0.0,82.56707935626018,89.1705098470052,89.1705098470052
2018-01-23,KO,36.54302018662909,36.922307235452266,36.48109751805609,36.72879409790039,11463700.0,0.15880957981434562,36.871464198894216,34.944101291828446,87.44349222701248,0.0,83.16620272331541,35.90778274536133,35.90778274536133
2018-01-23,MSFT,84.33029174804688,84.69734555454255,83.99994402229767,84.33029174804688,23412800.0,0.5092867765071389,84.67267477393641,78.26184365868077,80.72968294976255,0.0,84.9159418075752,81.46725921630859,81.46725921630859
2018-01-23,XOM,60.79877624904763,60.9434525929497,60.44741641032567,60.83322525024414,10281800.0,0.14721242803059198,61.12156784080384,58.83084915138365,68.76792415789322,0.0,19.3087401729585,59.97620849609375,59.97620849609375
2018-01-24,AAPL,41.471709428411124,41.48340879107987,40.52411817455116,40.76277160644531,204420400.0,0.08028651278938526,42.13753486970437,40.020006882157205,51.92355605660543,0.0,15.722126067148293,41.078770875930786,41.078770875930786
2018-01-24,JPM,92.34623748753536,93.26278505686066,92.18544203584624,92.99746704101562,15904500.0,0.6991490857721772,93.70149305579469,85.11789628746703,87.41098581305319,0.0,85.38428627316318,89.40969467163086,89.40969467163086
2018-01-24,KO,36.79071204776437,37.11581561259793,36.75201001577308,37.02293014526367,15964500.0,0.19128463145749208,37.06267909164077,34.89227982406968,89.40396536375309,0.0,85.05495218609842,35.977479457855225,35.977479457855225
2018-01-24,MSFT,84.92672469250311,85.7342371939278,84.03662178698536,84.25685119628906,33277500.0,0.5651370227429453,85.03795461778427,78.24526281233048,79.8986500195299,0.0,87.26810715680521,81.64160871505737,81.64160871505737
2018-01-24,XOM,60.964141059459834,61.260384701602355,60.63345366034068,60.99169921875,10316100.0,0.17586694461128616,61.257131735340614,58.82222159717892,69.84144682277814,0.0,25.844417926867656,60.039676666259766,60.039676666259766
2018-01-25,AAPL,40.83062483384252,40.93357351974331,39.899413341625795,40.035118103027344,166116000.0,-0.004509625673584594,42.16071012589999,39.87404894679647,41.490692863399865,0.0,1.3806908308362458,41.01737953634823,41.01737953634823
2018-01-25,JPM,93.29494317931386,93.3994596070578,92.52311398824665,93.0215835571289,13510000.0,0.7649443534848075,94.13191467364427,85.11240277379369,87.4541922120204,0.0,85.68344851043875,89.62215872371898,89.62215872371898
2018-01-25,KO,36.922303293001846,37.15451844271364,36.922303293001846,37.030670166015625,11755000.0,0.21415654636899006,37.20778340494019,34.8710802999656,89.44881000965003,0.0,85.39402198852639,36.03943185245289,36.03943185245289
2018-01-25,MSFT,84.85331362669292,85.55988619923644,84.35779219878054,84.72484588623047,26383200.0,0.6296789580539013,85.43559324917989,78.21035796577875,81.17604199312449,0.0,87.26810715680523,81.82297560747932,81.82297560747932
2018-01-25,XOM,61.005482633444636,61.225942657753116,60.76435004695402,60.881473541259766,11271900.0,0.18871624686150312,61.33670931002047,58.84167894896966,68.15582007115452,0.0,25.84441792686767,60.08919412949506,60.08919412949506
2018-01-26,AAPL,40.24334828963391,40.24334828963391,39.78944018537663,40.128700256347656,156572000.0,-0.06349405626717441,42.15367731721038,39.7823396132638,43.014039108216565,0.0,3.9654137420535425,40.96800846523709,40.96800846523709
2018-01-26,JPM,93.02157439508943,93.52005004882812,92.4266239356902,93.52005004882812,13883900.0,0.8373705125942337,94.58401093976826,85.09340554379293,88.31191024880928,0.0,85.94601228296045,89.8387082417806,89.8387082417806
2018-01-26,KO,36.984234081343565,37.63443841506858,36.95327421994826,37.56477355957031,16671200.0,0.26271884888917896,37.466479188870146,34.78186692793758,91.89688926101607,0.0,88.68658960811139,36.12417305840386,36.12417305840386
2018-01-26,MSFT,85.44976414840183,86.31233215332031,84.95424278338096,86.31233215332031,29172200.0,0.7714683616478624,86.16653113162474,77.97823747731624,84.60828661991707,0.0,88.64337527704855,82.07238430447049,82.07238430447049
2018-01-26,XOM,61.06748018541316,61.31549835205078,60.950361955662395,61.31549835205078,10514400.0,0.2236052181313255,61.49856413692002,58.81608014679852,71.00623353322348,0.0,27.617270290327795,60.15732214185927,60.15732214185927
2018-01-29,AAPL,39.81282385170851,39.81282385170851,39.089848550490544,39.2980842590332,202561600.0,-0.16133488773397886,42.26387838488491,39.496357050199386,34.71509957456764,0.0,18.092618889611657,40.88011771754215,40.88011771754215
2018-01-29,JPM,93.2788427661607,94.34815008616802,93.2788427661607,93.4235610961914,11679900.0,0.8766559366947035,94.9235477821107,85.13122163349375,87.11922784804183,0.0,87.56596270957687,90.02738470780223,90.02738470780223
2018-01-29,KO,37.3170715496161,37.510584681011466,36.829420584498536,36.922306060791016,11662600.0,0.25563040806132875,37.52109527070982,34.81126484634919,71.30879274234971,0.0,77.97564373676657,36.166180058529505,36.166180058529505
2018-01-29,MSFT,87.30340209958543,87.5878654344753,86.00036791922578,86.18389129638672,31569900.0,0.8628120023842456,86.69214787466848,77.88541094394787,83.33648624734718,0.0,90.4519933071551,82.28877940930818,82.28877940930818
2018-01-29,XOM,61.03302969663896,61.522180420689,60.59210969021678,60.63344955444336,9315700.0,0.20394534662118247,61.50401504389861,58.86074791482877,61.986403057579246,0.0,16.128187300839176,60.18238147936369,60.18238147936369
2018-01-30,AAPL,38.7295342900257,39.16004357406714,38.535336352409104,39.06645584106445,184192800.0,-0.24989711696255767,42.361658798323425,39.217210449113104,32.88479917205795,0.0,26.908852968491125,40.789434623718265,40.789434623718265
2018-01-30,JPM,92.8849000485325,93.74516851348395,92.44270953201604,92.54722595214844,14279100.0,0.8392328985710122,95.05037859665572,85.25637494338335,77.30955350289351,0.0,67.41016803029365,90.15337677001953,90.15337677001953
2018-01-30,KO,36.94553061314761,37.27837347069838,36.69009478803677,36.69783401489258,12404800.0,0.23245018950524354,37.53280216486007,34.85272334783524,65.96712010472912,0.0,66.9472540809167,36.192762756347655,36.192762756347655
2018-01-30,MSFT,85.6149598774322,85.94530753877152,84.51379867264522,85.10108184814453,38635100.0,0.8522208551900121,86.89604369435799,77.96274536814201,73.67786415194027,0.0,59.7743942528226,82.42939453125,82.42939453125
2018-01-30,XOM,60.309662569786205,60.888368249112446,59.786067962646484,59.786067962646484,12408000.0,0.13109547417015932,61.461101816317445,58.86402979073822,53.286646108615784,0.0,3.989822860252273,60.16256580352783,60.16256580352783
2018-01-31,AAPL,39.04305944765361,39.41039864035675,38.95649061096402,39.1740837097168,129915600.0,-0.3082070013354681,42.45287488530393,39.01298510004763,34.54366701083272,0.0,20.834239847706478,40.71251315162296,40.71251315162296
2018-01-31,JPM,92.98138994942803,93.79342108855073,92.58743679902236,92.99746704101562,13141400.0,0.8300479010855213,95.19333939600217,85.77907195043336,78.59081802394083,0.0,67.61790752450143,90.28880964006696,90.28880964006696
2018-01-31,KO,36.728791326716404,37.077115538583975,36.66686571003954,36.837158203125,10960100.0,0.22097209433265164,37.56425063795342,34.979955218369824,67.52889612834986,0.0,65.18187644824648,36.223448253813245,36.223448253813245
2018-01-31,MSFT,86.02788061431198,87.54197271331725,85.80765120021006,87.18409729003906,48756300.0,0.9716344168835747,87.46201852122383,78.22814566334648,78.61110249187551,0.0,65.88081182721382,82.65580894833519,82.65580894833519
2018-01-31,XOM,59.63449191938088,60.26142823598526,59.47603906884636,60.144309997558594,14404700.0,0.09693947826341542,61.3054376784667,59.17608240209971,55.98812353947318,0.0,10.181136886871547,60.161696479434056,60.161696479434056
2018-02-01,AAPL,39.11325400152449,39.452514033583086,39.01732424407224,39.255977630615234,188923200.0,-0.34418559600236165,42.515553717465686,38.846189065127085,35.792845503260864,0.0,19.836029999049096,40.64630699157715,40.64630699157715
2018-02-01,JPM,93.0778564487451,94.05872456466984,92.84470490481796,93.96224975585938,13800600.0,0.8777604884968753,95.40575893323148,86.31999103625094,80.97250664739798,0.0,68.7508827271483,90.4557841907848,90.4557841907848
2018-02-01,KO,36.69783128722582,36.94552786707012,36.4656161127188,36.72879409790039,10279400.0,0.20218400574518114,37.5472790125217,35.15251156059841,65.12428312819316,0.0,50.882307038985154,36.24641851945357,36.24641851945357
2018-02-01,MSFT,86.98222332494329,88.15678961464799,85.87189091042659,86.49588012695312,47227900.0,1.006345240131452,87.77171461957361,78.64429490191075,73.87865075466358,0.0,67.8263486691049,82.83035763827237,82.83035763827237
2018-02-01,XOM,60.28209476518348,61.487736660487144,60.178752980064,61.36372756958008,17971000.0,0.15113446820684118,61.469675474039086,59.17512280476951,63.43430034985735,0.0,12.822259695783805,60.216334256258875,60.216334256258875
2018-02-02,AAPL,38.839505347136026,39.026684400187065,37.45906652490365,37.55265426635742,346375200.0,-0.4837286539181562,42.842448908814234,38.22612447070237,25.373815304383555,0.0,39.09410417704666,40.5118003513502,40.5118003513502
2018-02-02,JPM,93.65675260864262,94.00246840349212,91.7271762219002,91.87993621826172,16477300.0,0.7628897162539374,95.37683722594704,86.77020409485374,64.8618243415927,0.0,46.42673580197922,90.51770384415336,90.51770384415336
2018-02-02,KO,36.65138233441775,36.697826544427194,36.094066578183195,36.171470642089844,12912300.0,0.14735260805804273,37.532623682897196,35.21747969539871,54.75147202721152,0.0,29.475448160566692,36.24315991608993,36.24315991608993
2018-02-02,MSFT,85.92693209077241,86.22975188051711,83.96320309219081,84.22013854980469,47867800.0,0.8667254845717167,87.73438008275966,79.11016108545323,61.262720319016736,0.0,41.84977926991344,82.89078289529552,82.89078289529552
2018-02-02,XOM,58.649297009008635,59.2555658849233,57.181860787059655,58.23593521118164,29822100.0,-0.02112233782089845,61.71049729158322,58.77653121183475,43.78030140564338,0.0,26.154364119148145,60.13022994995117,60.13022994995117
2018-02-05,AAPL,37.22509903691603,38.343489490275864,36.49978143923265,36.61442947387695,290954000.0,-0.6508991554414507,43.20381844542413,37.431671972056336,21.76387263488369,0.0,47.17573106256896,40.349409898122154,40.349409898122154
2018-02-05,JPM,90.850813505206,92.12915386598178,83.59883091372981,87.47406005859375,30097600.0,0.3617772295791468,95.32613457010814,86.85789024068288,45.184209408048275,0.0,26.617676623209057,90.39088535308838,90.39088535308838
2018-02-05,KO,36.10954928606662,36.31854085672006,34.37567043582483,34.747215270996094,23261500.0,0.0051138921564728435,37.66414617868388,34.9946180882839,38.52826350954422,0.0,22.87638060435917,36.18082888921102,36.18082888921102
2018-02-05,MSFT,83.10061968019,85.55986981388295,80.7514877319336,80.7514877319336,51031500.0,0.5095967543189772,87.74756437824206,79.07953828289075,48.266736520419364,0.0,11.742831713927771,82.8016455968221,82.8016455968221
2018-02-05,XOM,57.37477573795679,57.86392125720361,53.82674275370448,54.922157287597656,30452700.0,-0.3824730499768165,62.79749920759322,57.20520503129838,32.682236021567924,0.0,47.25691277249719,59.91322692235311,59.91322692235311
2018-02-06,AAPL,36.226026556250716,38.30604561047682,36.031828610000396,38.14460372924805,272975200.0,-0.6668878376094654,43.21883237361416,37.15180208683506,36.90805102183254,0.0,50.49087474168674,40.26121765136719,40.26121765136719
2018-02-06,JPM,85.90629694690449,90.43276281664949,85.71334113926729,90.13528442382812,33114800.0,0.2305738392364418,95.09672582833424,87.37754022391185,53.91942536292568,0.0,26.617676623209057,90.38066131591796,90.38066131591796
2018-02-06,KO,33.95767822147334,34.63110594063287,33.624835450700395,34.57691955566406,25184300.0,-0.11739268977414241,37.7967727421834,34.75904276379804,37.16610662158196,0.0,34.793697240081244,36.11667251586914,36.11667251586914
2018-02-06,MSFT,79.73292305592652,83.9448511917385,78.22800941724392,83.80720520019531,67998600.0,0.4382780947861562,87.73870714034199,79.3682707038963,56.64781239695801,0.0,4.698067079041471,82.84186798095703,82.84186798095703
2018-02-06,XOM,54.08853844936673,55.35618218851731,52.97934754951936,53.97830581665039,36262800.0,-0.7245781150017123,63.58050375568587,55.81662148845476,30.410803008969715,0.0,50.92132528854959,59.675830078125,59.675830078125
2018-02-07,AAPL,38.15864182365693,38.231172856032934,37.218073276522176,37.32803726196289,206434400.0,-0.7288552711965792,43.28617808279434,36.73841031137069,33.34484464152082,0.0,50.49087474168674,40.148403021005485,40.148403021005485
2018-02-07,JPM,89.68501873744061,92.01658305684262,89.36342175526205,90.74628448486328,21878300.0,0.16863879407738125,94.88019885692259,87.90119076099734,55.599911071373,0.0,14.687846133647298,90.39472374549278,90.39472374549278
